id,gen_summary,sent,label,lexrank_rank,rouge1_rank,bertscore_rank,attention_rank,perplexity_rank,lexrank,rouge1,bertscore,attention,perplexity
xsum__train__28040681__pegasus-xsum__0,Nasa has successfully tested its new Orion spacecraft's parachute system.,"In the latest test, over the US Army's Yuma Proving Ground, engineers put additional stresses on the parachutes by allowing the test craft to ""free fall"" for 10 seconds, which increased the vehicle's speed and aerodynamic pressure.",0,4,8,8,4,7,0.9848179354999768,0.12000000000000001,0.8705636262893677,1.0917350053787231,0.04307448863983154
xsum__train__28040681__pegasus-xsum__0,Nasa has successfully tested its new Orion spacecraft's parachute system.,"After the free fall, Orion's parachutes deployed, pulling away the spacecraft's forward bay cover, which is critical to the rest of the system performing as required.",1,6,0,2,0,1,0.9311667350457946,0.25641025641025644,0.8863869309425354,3.363659381866455,0.10927975177764893
xsum__train__28040681__pegasus-xsum__0,Nasa has successfully tested its new Orion spacecraft's parachute system.,"The test marked the last time the entire parachute sequence will be tested before Orion launches on its first space flight test, called EFT-1, later this year.",0,0,3,0,7,6,1.2903539066202878,0.2051282051282051,0.8912533521652222,0.6315656900405884,0.048520445823669434
xsum__train__28841918__pegasus-xsum__0,MSPs have passed a bill to crack down on drivers who misuse disabled parking spaces.,"The legislation aims to deal with the hundreds of drivers said to be misusing blue badges, by giving councils powers to confiscate and cancel them.",3,4,2,0,2,0,0.9878746153016187,0.15,0.8974542617797852,3.8184897899627686,0.6475439071655273
xsum__train__28841918__pegasus-xsum__0,MSPs have passed a bill to crack down on drivers who misuse disabled parking spaces.,"The Disabled Persons' Parking Badges Bill was brought forward by SNP MSP Dennis Robertson, who is blind.",3,6,0,1,0,2,0.7448879824426546,0.3125,0.8947997093200684,7.700380325317383,0.394303560256958
xsum__train__28841918__pegasus-xsum__0,MSPs have passed a bill to crack down on drivers who misuse disabled parking spaces.,"He said abuse of the system was a growing problem and had become ""unacceptable"".",2,3,4,6,4,6,1.0,0.0689655172413793,0.8724341988563538,1.1400930881500244,-0.024666666984558105
xsum__train__28841918__pegasus-xsum__0,MSPs have passed a bill to crack down on drivers who misuse disabled parking spaces.,"There are 245,000 legitimate blue badge holders in Scotland, and Holyrood's local government committee said misuse of the blue badge scheme was having a ""major impact"" on the lives of people who rely on disabled parking spaces.",2,0,1,2,3,1,1.2715092939198973,0.2962962962962963,0.8883019685745239,3.0913023948669434,0.5432231426239014
xsum__train__28841918__pegasus-xsum__0,MSPs have passed a bill to crack down on drivers who misuse disabled parking spaces.,"In addition, research by agency Transport Scotland said 83% of legitimate badge holders had encountered misuse.",2,2,5,4,1,4,1.0726636554043523,0.06451612903225808,0.8771395683288574,4.472590446472168,0.040192246437072754
xsum__train__28841918__pegasus-xsum__0,MSPs have passed a bill to crack down on drivers who misuse disabled parking spaces.,"Misuse of a blue badge is already an offence, but enforcement powers currently lie with the police.",2,1,3,3,6,5,1.162877435124065,0.125,0.8838223218917847,0.8600146174430847,0.01306605339050293
xsum__train__28841918__pegasus-xsum__0,MSPs have passed a bill to crack down on drivers who misuse disabled parking spaces.,The legislation will come into force next year.,3,5,6,5,5,3,0.7601870178074039,0.0,0.8751291036605835,0.9171285629272461,0.10843503475189209
xsum__validation__28992196__pegasus-xsum__0,"The electrification of the Valleys rail line is the ""number one issue"" for Welsh Secretary Stephen Crabb.",Welsh and UK ministers have been rowing since March over how to finance the commuter lines in and out of Cardiff.,1,9,5,2,5,6,0.7826118410134878,0.21052631578947367,0.8805392384529114,1.3038932085037231,0.05533301830291748
xsum__validation__28992196__pegasus-xsum__0,"The electrification of the Valleys rail line is the ""number one issue"" for Welsh Secretary Stephen Crabb.","Mr Crabb said the scheme - estimated at Â£309m to Â£463m - was ""probably the most knotty"" problem between the two governments but was soluble.",0,7,6,7,7,4,0.8810897171997549,0.19999999999999998,0.8638221621513367,1.1842042207717896,0.0665428638458252
xsum__validation__28992196__pegasus-xsum__0,"The electrification of the Valleys rail line is the ""number one issue"" for Welsh Secretary Stephen Crabb.",The valleys rail electrification is due to be completed between 2019 and 2024.,1,0,1,3,10,7,1.3848277861067426,0.33333333333333337,0.8750264048576355,0.5538598299026489,0.017739415168762207
xsum__validation__28992196__pegasus-xsum__0,"The electrification of the Valleys rail line is the ""number one issue"" for Welsh Secretary Stephen Crabb.","Planned rail improvements will see the upgrade of the main line from London Paddington to Cardiff, which is due to be completed by 2017, and extended to Swansea by 2018 at a cost of Â£850m.",0,4,4,4,9,3,0.9872505579514337,0.23076923076923078,0.8669283390045166,0.7766400575637817,0.07164978981018066
xsum__validation__28992196__pegasus-xsum__0,"The electrification of the Valleys rail line is the ""number one issue"" for Welsh Secretary Stephen Crabb.","The electrification of the Valleys lines was due to follow, but the plan was thrown into doubt in March by a row over the financing of the project.",1,2,2,1,8,1,1.1507391268467648,0.3111111111111111,0.8976551294326782,1.1169567108154297,0.4511246681213379
xsum__validation__28992196__pegasus-xsum__0,"The electrification of the Valleys rail line is the ""number one issue"" for Welsh Secretary Stephen Crabb.","Speaking on Radio Wales' Sunday Supplement programme, Mr Crabb said rail electrification was the ""number one issue"" for him.",2,1,0,0,4,0,1.315200902870002,0.4444444444444444,0.9247867465019226,1.4285025596618652,1.7383617162704468
xsum__validation__28992196__pegasus-xsum__0,"The electrification of the Valleys rail line is the ""number one issue"" for Welsh Secretary Stephen Crabb.","He said: ""It's something that I've been spending quite a bit of my summer working on.",0,6,10,8,6,5,0.9081271310534454,0.05714285714285714,0.8625725507736206,1.260547399520874,0.056915879249572754
xsum__validation__28992196__pegasus-xsum__0,"The electrification of the Valleys rail line is the ""number one issue"" for Welsh Secretary Stephen Crabb.","""There's a bit more work to be done between the two governments on where we think the solution lies, but I think when I go around talking to businesses in south Wales they are desperate to see this problem answered, they want the two governments to be working effectively together.""",1,3,8,9,3,2,1.0712956790177122,0.08823529411764706,0.859295666217804,1.662119746208191,0.13982033729553223
xsum__validation__28992196__pegasus-xsum__0,"The electrification of the Valleys rail line is the ""number one issue"" for Welsh Secretary Stephen Crabb.","Describing the issue as ""a bit of a litmus test"" for joint working between Wales and Westminster, he warned the issue ""can't drag on indefinitely"".",0,5,3,5,2,8,0.9449899296939602,0.23255813953488372,0.8668830394744873,4.427408695220947,-0.020586252212524414
xsum__validation__28992196__pegasus-xsum__0,"The electrification of the Valleys rail line is the ""number one issue"" for Welsh Secretary Stephen Crabb.","""There are engineering teams involved in Network Rail who need to get tasks assigned to them if this huge, enormous, financially-challenging project is to go ahead,"" he said.",0,8,9,6,0,10,0.8364479289701078,0.08695652173913043,0.8648579120635986,4.794832229614258,-0.03139936923980713
xsum__validation__28992196__pegasus-xsum__0,"The electrification of the Valleys rail line is the ""number one issue"" for Welsh Secretary Stephen Crabb.","""There are some quite hard deadlines in that. But we are talking a short number of months hopefully.""",0,10,7,10,1,9,0.7374193992766204,0.11428571428571428,0.8488783240318298,4.491035461425781,-0.025875568389892578
xsum__test__29353194__pegasus-xsum__0,"The sale of Dartmoor Hill ponies for human consumption should be banned, campaigners have said.","Dartmoor Hill Pony Association (DHPA) said it had put forward the idea ""reluctantly"".",0,2,1,5,6,0,1.2240467561353787,0.3571428571428571,0.8787553906440735,0.727904736995697,3.478713035583496
xsum__test__29353194__pegasus-xsum__0,"The sale of Dartmoor Hill ponies for human consumption should be banned, campaigners have said.","The group claims numbers have dropped from about 30,000 at the beginning of the century to just 1,500 in 2011.",0,10,8,10,4,8,0.603768938632897,0.16216216216216214,0.855631411075592,0.8077996969223022,0.015123963356018066
xsum__test__29353194__pegasus-xsum__0,"The sale of Dartmoor Hill ponies for human consumption should be banned, campaigners have said.","The DHPA said if numbers continued to fall, the breed could lose its hardiness to survive on the moor.",0,9,10,4,3,5,0.6514875632369657,0.11764705882352941,0.8790950179100037,0.9119129776954651,0.10145485401153564
xsum__test__29353194__pegasus-xsum__0,"The sale of Dartmoor Hill ponies for human consumption should be banned, campaigners have said.",It said demand had dropped for the ponies as pets because of the economic downturn.,0,4,2,2,9,9,1.0544418406216027,0.3333333333333333,0.8876898288726807,0.43975186347961426,0.0026017427444458008
xsum__test__29353194__pegasus-xsum__0,"The sale of Dartmoor Hill ponies for human consumption should be banned, campaigners have said.","The ponies were traditionally used for farming, postal deliveries and pulling carts.",0,7,6,9,11,11,0.916664152967757,0.22222222222222224,0.8642771244049072,0.31873050332069397,-0.010455012321472168
xsum__test__29353194__pegasus-xsum__0,"The sale of Dartmoor Hill ponies for human consumption should be banned, campaigners have said.","Charlotte Faulkner, founder of the DHPA, said in a letter to South West Equine Protection (Swep): ""It has taken years of considering reports and listening to the outcome of meetings to recognise and reluctantly accept that Dartmoor pony herders will only carry on keeping their herds if they have a sustainable market for them.",0,6,7,8,2,1,0.9981479612910478,0.20289855072463767,0.8645615577697754,3.70043683052063,0.3048743009567261
xsum__test__29353194__pegasus-xsum__0,"The sale of Dartmoor Hill ponies for human consumption should be banned, campaigners have said.","""We are in real danger of ponies disappearing from Dartmoor altogether.""",0,1,4,0,5,7,1.350800553578125,0.23076923076923075,0.8987122178077698,0.7841471433639526,0.020092487335205078
xsum__test__29353194__pegasus-xsum__0,"The sale of Dartmoor Hill ponies for human consumption should be banned, campaigners have said.",Ms Faulkner said selling ponies for riding and driving would continue.,0,5,5,3,10,2,1.014043745923963,0.23076923076923075,0.884749174118042,0.3525473475456238,0.2991851568222046
xsum__test__29353194__pegasus-xsum__0,"The sale of Dartmoor Hill ponies for human consumption should be banned, campaigners have said.","""The Dartmoor Hill Pony Association believes the meat trade should be (used) too,"" she said. ""Strangely, having a meat trade should improve a pony's chances of finding a new home at sale.""",3,8,0,1,0,6,0.9121429392000717,0.41666666666666663,0.8974523544311523,4.538139343261719,0.03867805004119873
xsum__test__29353194__pegasus-xsum__0,"The sale of Dartmoor Hill ponies for human consumption should be banned, campaigners have said.","Becky Treeby, of Swep, said: ""Dartmoor hill ponies were there for a reason, for ecology purposes to keep grass on the moors down, and they have been there for thousands of years. People have never eaten them before. It is promoting over-breeding for profit.""",3,3,3,7,1,3,1.1453647636619106,0.26666666666666666,0.8724358677864075,4.0790557861328125,0.19267427921295166
xsum__test__29353194__pegasus-xsum__0,"The sale of Dartmoor Hill ponies for human consumption should be banned, campaigners have said.","You can see more on this story on Inside Out SW on BBC One, Monday 29 September, at 19:30 BST.",0,11,11,11,7,10,0.5343278028209278,0.0,0.8134294152259827,0.705366849899292,-0.0004367828369140625
